index,reference_id,claim_id,affirmation,entity_label,property_label,object_label,final_url,manual_label
94,abe9c1ed72ff4bbcbe2f342f7a1e4278cb3b49ce,q1515266$537809C8-C9DF-4F57-8871-7F6F36D89EDD,William Sleator died on 03/08/2011.,William Sleator,date of death,03/08/2011,http://archive.ph/vSGie,1.D.
95,3ed45e48caa59056a2975c447276f83dc25bf254,Q105494$3E7ED42A-B872-49B6-B6D2-396268A42E47,Ralph Steinman was born on 14/01/1943.,Ralph Steinman,date of birth,14/01/1943,https://www.bbc.co.uk/programmes/b015ctwj,2.B.
96,00d94a4a5c4ea458a8abe9a15682a4499114b634,Q17777953$c15f71a3-4c08-3798-78dd-a4ed158a5286,"Dunnottar Castle, East Guardhouse is designated as part of a Scheduled Monument.","Dunnottar Castle, East Guardhouse",designation,part of a Scheduled Monument,http://portal.historicenvironment.scot/designation/SM986,1.D.
97,10b19791699379e5b739b301f6f3ec5e46ba7ce3,Q6542448$5D9E4282-4105-4430-9F3B-B8CDC3CE1B6D,The Librarian of Congress was Carla Hayden.,Librarian of Congress,position holder,Carla Hayden,https://www.loc.gov/about/about-the-librarian/,1.A.
98,2b3521dca65c1b040551a9e60c3c7e53b2c13929,Q7350516$d3cd2806-4087-8139-5f60-1039b8907ff9,Robert Joseph Twyman was in World War I.,Robert Joseph Twyman,in conflict,World War I,https://bioguide.congress.gov/search/bio/T000444,1.A.
99,3389302ab7ffd8b7d1edf7d3c6cfb2cb3c5fcb62,Q3678603$1ee85bfe-4e01-f70e-ea41-9c41897ed6b4,CityLife is located in Italy.,CityLife,land,Italy,https://www.archinform.net/entry.htm?ID=3u862l401ng4itonlnnt8nu7jl&loc=%2Fprojekte%2F23352.htm,1.A.
100,e702edc73a8a2da974fb2066c3dc4091b85fe376,Q5634894$AC3C6604-65A6-4D0A-AB48-85A824FBCB68,HMS Wakeful has a length of 44.43 metres.,HMS Wakeful,length,44.43 metre,https://www.vesseltracking.net/ship/aegean-pelagos-6518140,2.B.
101,8e24aea7d177218e8f87b68b7b71653e320664b2,Q99673302$98FD361B-5D07-40DD-B16A-AC19C2E93AB8,Hank Dutt plays the viola.,Hank Dutt,instrument,viola,https://www.allmusic.com/artist/hank-dutt-mn0000073977,1.A.
102,93d56ddd9243517b97751e365a8ecc361c6dfb24,Q6542448$7cdc5c7c-466d-ae3b-f176-b4af6c74dc05,James H Billington was the Librarian of Congress.,Librarian of Congress,position holder,James H. Billington,https://www.loc.gov/item/n80020417/james-h-billington-1929/,1.A.
103,e8bca817517f1636f8d6d61656331b257ed66064,Q7227923$EFFB6029-2CE3-4392-9338-B57B2D5BEA6C,Vidyasagar is a performer of Ponniyin Selvan.,Ponniyin Selvan,performer,Vidyasagar,https://en.wikipedia.org/w/index.php?title=Ponniyin_Selvan_(2005_film)&oldid=982538956,1.A.
104,19935de3f35744424456818ed50c5a5de187c526,Q54488972$5b64ba4c-4849-9c27-9403-0a0d8d90d4fc,The Subtle Art of Not Giving a Fuck was published in New York City.,The Subtle Art of Not Giving a Fuck,place of publication,New York City,https://www.loc.gov/item/2016011724/,1.B.
105,16a66aca11e85b7510e266952d5a3f0f59ecd0db,Q5232969$5EB58910-14D2-489E-B54E-37BC709C9443,David Dickson was born in 1583.,David Dickson,date of birth,1583,https://hymnary.org/person/Dickson_D3,1.A.
106,75d0db08fef06723de42db8a9df351c50e38435e,Q100541930$75DEBE1F-1498-4993-A939-B54EA0FC338E,The International Organization for Migration (Privileges and Immunities) Order 2015 has a citation of S.I. No. 569/2015.,International Organization for Migration (Privileges and Immunities) Order 2015,citation,S.I. No. 569/2015,https://www.irishstatutebook.ie/eli/2015/si/569/made/en/print,1.D.
107,076cdfa999f9f9f84633898a245567ae318ad3a4,Q1103272$023ad9bd-4062-ded1-73b9-d4d8cdb755f3,Andrew Lawrence Somers is in the chemical industry.,Andrew Lawrence Somers,field of work,chemical industry,https://bioguide.congress.gov/search/bio/S000676,1.D.
108,cf10275e9ccb38970c17d9a4c60d6ea0e0bed963,Q125237$01dc0b26-4bb1-4146-1328-b1367c1baf04,Georgia Engel's religion is Christian Science.,Georgia Engel,religion,Christian Science,http://archive.ph/XT3Nk,1.A.
109,0e0dcc2b6f98cec9c65db730041977bac15ae914,Q95109633$593A1AC1-F648-416F-986D-C91DBC634186,Frida Prifer died of homicide.,Frida Prifer,nature of death,homicide,https://yvng.yadvashem.org/nameDetails.html?itemId=1018275,1.A.
110,b8ed1e2d7c5e6bc1506b7dab4a02c1b3bfb22e66,Q21535249$4319F839-7ECF-4060-A5FB-3C610B214E51,John Bowman died in 1825.,John Bowman,date of death,1825,https://adb.anu.edu.au/biography/bowman-john-1813,1.A.
111,e0715f2724ded4dc6e2b87e78b0164150d2d989f,Q7793565$4D407A41-55A7-4E50-BB94-1D9A3EBCCFE1,Thomas Ritchie was born on 21/09/1777.,Thomas Ritchie,date of birth,21/09/1777,http://www.biographi.ca/en/bio/ritchie_thomas_8E.html,1.A.
112,f2368c3cdf237f692279fe9d8b0ac0b517da7a45,Q104603568$f8d5ef39-49dd-d919-62c5-afbacf2a8f5e,Grégoire et Deneux's headquarters are in Paris.,Grégoire et Deneux,headquarters location,Paris,https://www.loc.gov/resource/pga.05311/,2.B.
113,5bc0f775565a29c227394e2f1888dda61f8efa1e,Q6254987$773C31D9-6CCA-4972-88D4-97D8416157C2,John Rippon was born on 29/04/1751.,John Rippon,date of birth,29/04/1751,https://www.findagrave.com/memorial/22617/john-rippon,1.B.
114,cc182b18d75361f6f3ccceb1078fb2b2ea4e92e7,Q983488$66E12EBF-9E0D-4F23-9B1D-F0585E0F7D2D,Edwin Ekiring is a citizen of Uganda.,Edwin Ekiring,country of citizenship,Uganda,https://www.bbc.co.uk/sport/olympics,2.B.
115,9f26b2aebff22beb65359dbfff9040c1649174a9,Q63892461$B469F676-63B3-4632-B7F1-313978AF5D4E,Emmet is a character in Broken Pieces.,Broken Pieces,characters,Emmet,https://memory-alpha.fandom.com/wiki/Emmet?oldid=2478978#Appearances,1.B.
116,991867fb0f8129379bc37ce3943074812fa394f8,Q8052523$2B893683-069F-42CD-8927-0FA61C331667,Bill Szymczyk is the producer of Yer' Album.,Yer' Album,producer,Bill Szymczyk,https://www.allmusic.com/album/yer-album-mw0000268951,2.B.
117,0e126489481ba10ae1665355236c0377bddaef57,Q5714837$DD032098-A4D5-4E5D-8410-B436EF7F4B16,Ola Ericson died on 26/12/2011.,Ola Ericson,date of death,26/12/2011,https://www.lambiek.net/artists/e/ericson_ola.htm,1.B.
118,a5b30896c26f2f8bfb7557fce001a7084be3ef5a,q2824752$358B9514-9625-4A80-ACCE-48F1902CD927,Adolphe-Basile Routhier was born on 08/05/1839.,Adolphe-Basile Routhier,date of birth,08/05/1839,http://www.biographi.ca/en/bio/routhier_adolphe_basile_14E.html,1.A.
119,69e671841eefc3a9ae1e244a3ec3abd2c015609f,Q20733066$C680B354-0E8D-489C-B4C3-02558D03CD7B,George Humphreys is a poet.,George Humphreys,profession,poet,https://biography.wales/article/s-HUMP-GEO-1747,1.A.
120,00d4fa84c656b876dddecc868489d261554c4ca1,Q17849283$4EDA0CCF-7158-485C-9D9C-28326CAEC967,"Forth And Clyde Canal, Bowling Basin, Drawbridge is located in West Dunbartonshire.","Forth And Clyde Canal, Bowling Basin, Drawbridge",is located in,West Dunbartonshire,http://portal.historicenvironment.scot/designation/LB14410,1.D.
121,6f58c5ef429239a6418240c971c5202b4918ed51,Q54857695$1DEF6BE3-179A-4179-95E1-642D1FDA57A5,Santa Barbara Rescue Mission is located in the United States of America.,Santa Barbara Rescue Mission,land,United States of America,https://www.charitynavigator.org/ein/956134271,1.D.
122,f5f732a0f1ea9c871e242b6379aa0ea1e5ea2181,Q64399092$898EC361-4BBA-4FD7-9971-820B383B5D2E,Jai-matha English Medium Hss is located in Kasaragod district.,Jai-matha English Medium Hss,is located in,Kasaragod district,https://schools.org.in/Kasaragod/32010300212/,1.A.
123,7e93fd5e0f64abb5db0d8a27d05d05c0b5e7cea2,Q55457538$082B91ED-6FC1-47FC-94B8-66652D07354C,InterServe USA has a total revenue of 5913555 United States dollars.,InterServe USA,total revenue,5913555 United States dollar,https://www.charitynavigator.org/ein/231644377,1.C.
124,1e6585515e53e65e9455b7377f4b087db4a7d1f0,Q54007462$781251A8-1E37-4CF8-BC77-1E0F47DEB810,William Parker died in 1421.,William Parker,date of death,1421,https://www.historyofparliamentonline.org/volume/1386-1421/member/parker-william-ii-1421,1.B.
125,c07d65b998e42fc6b4a8e81553625f88993f5547,Q1314053$FF6DDE88-F3FB-414F-9494-DAD43EFFD67F,Robert Ewing Thomason is a lawyer.,Robert Ewing Thomason,profession,lawyer,https://bioguide.congress.gov/search/bio/T000189,1.D.
126,fc90c58b59e8e6bd1876ecf0caf7b2953eaf2817,Q63160962$270E6196-92D8-4590-BAFB-6A393C67599F,William Arthur Oubridge was born in 1880.,William Arthur Oubridge,date of birth,1880,https://www.gracesguide.co.uk/William_Arthur_Oubridge,1.A.
127,e24858039e69501d179333bd33992c1cb325a9e0,Q7889712$a91ed77e-4112-047f-daa6-86a4c45e7818,The United States Customhouse is located in Portland.,United States Customhouse,is located in,Portland,https://www.archinform.net/entry.htm?ID=iqtqbu3n9suek1shmoms7kghgq&loc=%2Fprojekte%2F54288.htm,1.A.
128,b17341ada1a59359e6aa7bb3593ce4a73c197ad7,q979071$133F5A3F-35FC-4CB7-89BC-B401D4D0173E,Conyers Middleton was born on 27/12/1683.,Conyers Middleton,date of birth,27/12/1683,https://snaccooperative.org/ark:/99166/w6mp5dbn,1.B.
129,a2d968a5be4abe0166480920828514ea7b6697d5,Q2513804$86A26095-5874-480F-B341-03BA6CCD0735,Peter de Wit was born on 10/03/1958.,Peter de Wit,date of birth,10/03/1958,https://www.lambiek.net/artists/w/wit_peter_de.htm,1.B.
130,e64fd9c459103a82eaf95b7a99f23687b895a15e,Q12633735$6AD884D6-9A87-4AAF-ABEB-24F6EC256679,Josip Bilinovac started work in 2008.,Josip Bilinovac,start time for work,2008,https://en.wikipedia.org/w/index.php?title=Josip_Bilinovac&oldid=919882149,1.A.
131,78eb8ba32e77a9434161dabc2dee3b4dede3fa0b,Q58481743$72999E39-348D-4DD3-8272-D4A24B9E7894,Shravan Kumar's original language is Hindi.,Shravan Kumar,original language,Hindi,https://indiancine.ma/BCB,1.B.
132,49655db8abca6b75349508ec939b9ec03cc59f59,Q95121135$8C43E428-0030-4125-9DC2-9A926C92ADCE,Bluma Printz died on 01/01/1944.,Bluma Printz,date of death,01/01/1944,https://yvng.yadvashem.org/nameDetails.html?itemId=1032853,2.B.
133,69386554162bd5dc1a28d2ea34fd595f866f01ca,Q100567235$D7843715-48DF-4150-B197-2B2A83C155D8,"The Trustee Savings Banks Regulations, 1973, is applicable to the jurisdiction of Ireland.","Trustee Savings Banks Regulations, 1973",applies to jurisdiction,Ireland,https://www.irishstatutebook.ie/eli/1973/si/208/made/en/print,1.D.
134,7d0b790daad8804d6ef4138e263c69bed4955b32,Q471728$2DA20609-D8C8-4743-8B9A-ECFC1B8DE87F,Variety was created on 16/12/1905.,Variety,created,16/12/1905,https://www.loc.gov/item/ca07004418/,1.B.
135,eef3259a0a81956715a6ef330629077d07a2eac3,Q100549690$EC9192A7-DEB8-470C-B1AA-8F481146A6B1,"The Social Welfare (Consolidated Claims, Payments and Control) (Amendment) (No. 6) (Prescribed Time) Regulations 2018 was written by Regina Doherty.","Social Welfare (Consolidated Claims, Payments and Control) (Amendment) (No. 6) (Prescribed Time) Regulations 2018",author,Regina Doherty,https://www.irishstatutebook.ie/eli/2018/si/375/made/en,1.D.
136,9318fd242d8c30aa0057e2f5f9c54a433b2546fc,Q4925524$5FF4DDA8-560D-4401-8E83-422D5D808B3A,Clomocycline has the chemical formula C23H25ClN2O9.,Clomocycline,chemical formula,C₂₃H₂₅ClN₂O₉,https://go.drugbank.com/drugs/DB00453,1.B.
137,86139c09cf3d574066e487c92aefa89e37f4f809,q3849446$21C86539-6B95-4FA8-9358-F1E9811F3007,Mark Bingham was born on 22/05/1970.,Mark Bingham,date of birth,22/05/1970,https://www.findagrave.com/memorial/96922371/mark-kendall-bingham,1.B.
138,26ebaefb163504b16b3cbede46121611de0bb0ad,Q64398997$FBF97D52-7431-4E5E-B5DA-E661910DA860,Gups Muzhakkoth is located in Kasaragod district.,Gups Muzhakkoth,is located in,Kasaragod district,https://schools.org.in/Kasaragod/32010700308/,1.A.
139,c76b2a485828dd37029779c87b1b7b40b8af383f,Q100561797$6CE39125-976F-4A05-9752-5708B44B8E43,"Restrictive Trade Practices (Jewellery, Watches and Clocks) Order, 1968 has a citation of S.I. No. 80/1968.","Restrictive Trade Practices (Jewellery, Watches and Clocks) Order, 1968",citation,S.I. No. 80/1968,https://www.irishstatutebook.ie/eli/1968/si/80/made/en/print,1.D.
140,839ba398dddfee9a09aaf4495efefc371cbc1abb,Q63155693$52E3C34D-8422-4B9B-B9F0-D8EA724A09A1,Edwin Padmore Barnett was born in 1886.,Edwin Padmore Barnett,date of birth,1886,https://www.gracesguide.co.uk/Edwin_Padmore_Barnett,1.A.
141,0d598fa5325b4fdc093ee0bbaf05dc90bb34c012,Q20947086$04f67b10-42e0-6265-923f-e2ba648e1367,BBC Research & Development is part of the Alliance for Open Media.,Alliance for Open Media,parts,BBC Research & Development,https://www.bbc.co.uk/rd/blog/2016-10-alliance-open-media-video-compression,1.A.
142,ab00bdb961095c43f6658b15cecc40c3644bfc22,Q75881078$90C4DDB8-FAC6-4566-AF0C-0FB67AC36A56,Mary Ann Barnard married Henry Irwin Cummins.,Mary Ann Barnard,marry,Henry Irwin Cummins,https://www.thepeerage.com/p37701.htm#i377001,1.A.
143,a260885882aa72c25ec87e4025e04c97a91d7c36,q2659211$484C5085-95DF-464E-B613-22747ADF1BE5,Nicholas Mayall died on 05/01/1993.,Nicholas Mayall,date of death,05/01/1993,https://snaccooperative.org/ark:/99166/w69c6zr4,1.B.
144,123461566bad804dd23487848345c33df2db5c8e,Q24218404$B1E4082B-71F6-4200-A66D-6206BC7E269C,Rachel Grieve died in 1977.,Rachel Grieve,date of death,1977,https://adb.anu.edu.au/biography/grieve-rachel-10368,1.A.
145,79fa8fe9f087e56f5821fdb35a2a973bd0b8504d,Q3520673$BC7BD144-FAFB-48E7-8558-D234FB3D0DBC,The Dreamer/The Believer is of the genre alternative hip hop.,The Dreamer/The Believer,genre,alternative hip hop,https://www.allmusic.com/album/the-dreamer-the-believer-mw0002233280/credits,2.B.
146,d9985a1149cd458dfdad5fba0fa2bb58f4598d77,Q64434106$cde194b4-44d7-981c-0b1b-71a5497619a8,Frank Foster is the composer of Blues in Hoss Flat.,Blues in Hoss Flat,composer,Frank Foster,https://www.allmusic.com/album/mw0000035432,1.B.
147,1358e640a78c5a6e43a39d8511a8e9f061aa839a,Q152707$A49E276A-CB0E-433A-92E1-BF678C97BAF6,Rina Hidaka started work in 2000.,Rina Hidaka,start time for work,2000,https://en.wikipedia.org/w/index.php?title=Rina_Hidaka&oldid=917894088,1.B.
148,a22468e40d626f8347c1fcf49587332f4cbe1911,Q59280256$09E0EE4D-E237-4AFD-AD1C-10EAE8566F54,The original language of Fashionable Wife is Hindi.,Fashionable Wife,original language,Hindi,https://indiancine.ma/COK,1.B.
149,e51244b8fc88591f173e4a0f392a56167dea366d,Q85980046$B65C03F7-7369-4726-BE60-8E1489EBA3BB,Team Hawk is registered in Malta.,Team Hawk,country of registry,Malta,https://www.vesseltracking.net/ship/team-hawk-9396000,1.A.
150,1ee71b39caf6df395c64b436fea4895692812d38,Q5289513$B0532490-8FEC-4744-9D74-61238B633898,Dolores Delirio started work in 1994.,Dolores Delirio,start time for work,1994,https://en.wikipedia.org/w/index.php?title=Dolores_Delirio&oldid=846145679,1.A.
151,fa32de5f1a53eeaefbfd553190ca1ecd0ac3c8a6,Q947456$E8C49972-9B53-4C05-8C37-04441C155A3A,Sidney Hook is a writer.,Sidney Hook,profession,writer,http://archive.ph/IZ4zg,2.B.
152,f36a394c86bc81d2f5c63b0130b0bfa1ffda4cc4,Q69521123$13895249-125E-4B4A-A91F-D783652DF226,Reinaldus Augustinus Theodorus Maria van Rijckevorsel married Jeanne Marie Pauline Germaine van Aefferden.,Reinaldus Augustinus Theodorus Maria van Rijckevorsel,marry,Jeanne Marie Pauline Germaine van Aefferden,https://www.thepeerage.com/p63867.htm#i638667,1.A.
153,6d8ce4b1b011d51ea1ca4901fa8456909bc09413,Q99685431$131E57C9-49B6-43C7-84FC-61426F1AF002,The International Tax Enforcement (Grenada) Order 2011 applies to the jurisdiction of the United Kingdom.,The International Tax Enforcement (Grenada) Order 2011,applies to jurisdiction,United Kingdom,https://www.bailii.org/uk/legis/num_reg/2011/uksi_20111687_en_1.html,1.D.
154,8bb93e520f7ca8208f24078434b8f5f2ba8b520b,Q58484448$9611AF89-1BD2-4D49-9CBB-E3EC52C7765D,The original language of Gul Sanobar is Hindi.,Gul Sanobar,original language,Hindi,https://indiancine.ma/BKF,1.B.
155,92d3be5885f9b2f62ce7fa854d4beb79b8b0734e,q52985$A7E75EC3-127B-4F81-84CB-66892E301247,Hergé died on 03/03/1983.,Hergé,date of death,03/03/1983,https://www.findagrave.com/memorial/4493/georges-remi,1.B.
156,0280723077b22b8f9cf2c636fa889db510e0272d,Q56818480$2D60B386-F18B-43B3-9B76-C5B4BE960D2A,The Department of Finance is the administrator of the Appropriation Act (No. 1) 1990-1991.,Appropriation Act (No. 1) 1990-91,maintained by,Department of Finance,https://www.legislation.gov.au/Details/C2004A04029,1.D.
157,ec06b913ef21c8d26909079c1f6121b484cbce03,Q58480336$A003369A-5305-4178-B033-BE7DD8B1C0BF,The original language of Noorjehan is Hindi.,Noorjehan,original language,Hindi,https://indiancine.ma/AUH,1.B.
158,b6e87c99c92ffc501cff69a772d7fa9c4387318b,Q924232$0885CDAE-4CB9-4F27-9D16-4E157A59322D,Vince Gill plays bluegrass music.,Vince Gill,genre,bluegrass music,https://www.allmusic.com/artist/vince-gill-mn0000214162/biography,1.A.
159,8aaf28f79d3f11d2725fd0c1eb0c4f5f3eef0048,Q77596854$32e514fa-4c01-8009-5e79-da01298a9c11,Lucha Electoral was created in 1911.,Lucha Electoral,created,1911,https://www.loc.gov/item/2001241171/,1.B.
160,572c2a9299309c6c8e82919bd9355e917dffb032,Q28091646$5C3DFD7E-357D-4641-8CD4-23F7C68B7F0C,John Thompson was a member of Parliament in the Parliament of England.,John Thompson,held position,Member of Parliament in the Parliament of England,http://www.historyofparliamentonline.org/volume/1386-1421/member/thompson-john,1.D.
161,e0d67533e6932551a6a8912eccdb6b74492ceb2c,Q100557902$D62E1CF1-0CA5-4163-8E0B-C8017AAEE087,"Milk (Maximum Prices To Retailers) Order, 1951 has a citation of S.I. No. 102/1951.","Milk (Maximum Prices To Retailers) Order, 1951",citation,S.I. No. 102/1951,https://www.irishstatutebook.ie/eli/1951/si/102/made/en/print,1.D.
162,c807e80b2eff7c941c8062ab61a97632745a3fb8,Q7327354$890F76BB-EBB1-4A51-9312-5011300DF25B,Richard Leveson was a member of the 1589 Parliament.,Richard Leveson,held position,Member of the 1589 Parliament,https://www.historyofparliamentonline.org/volume/1604-1629/member/leveson-sir-richard-1570-1605,1.D.
163,7beb8d13b3df6308010bc20665127f8d11cf7797,Q53493661$88566086-4D1E-4637-9690-B140323B04F5,Henry Thornton was a member of the 1529-36 Parliament.,Henry Thornton,held position,Member of the 1529-36 Parliament,https://www.historyofparliamentonline.org/volume/1509-1558/member/thornton-henry-1484-1533,2.B.
164,390d6c6e68a32e11f8d7b0883cda0557db529fe6,Q5512528$81E8AD02-28AF-4AE3-8ACD-047C30B40B01,G V Raja died in Kullu Valley.,G. V. Raja,place of death,Kullu Valley,https://en.wikipedia.org/w/index.php?title=G._V._Raja&oldid=916789538,1.A.
165,432024b548e002aac76cf0c017a27a3b3049f5f5,Q6697138$7261E0BF-6DB7-4550-AD35-5FB9D2823204,Lucien Stryk died on 24/01/2013.,Lucien Stryk,date of death,24/01/2013,https://snaccooperative.org/ark:/99166/w6ks7rg2,1.B.
166,26cf6a5b514a5dd81e75b2ec175286935944f238,Q81320451$fc49b4bc-402a-40f9-14e8-8b4c94d5498f,Gregory Riccardi is a male.,Gregory Riccardi,gender,male,https://news.cci.fsu.edu/cci-news/cci-faculty/ischool-professor-greg-riccardi-retiring-after-37-years-at-florida-state/,1.D.
167,80ffbf7907a51bb4dc6d8fa3ee626d4689d794e7,Q56817665$20E6A2FA-09D3-46CD-A48D-E093B80A047D,The Skilling Australia's Workforce (Repeal and Transitional Provisions) Act 2005 was published on 30/08/2005.,Skilling Australia's Workforce (Repeal and Transitional Provisions) Act 2005,publication date,30/08/2005,https://www.legislation.gov.au/Details/C2005A00107,1.B.
168,18cbf31dac34104c8aece2db81a7bc947f269d82,q111074$1A064BE7-E5FA-4A89-AD14-0242BCBCC845,John Barry died on 30/01/2011.,John Barry,date of death,30/01/2011,https://www.bbc.co.uk/news/entertainment-arts-12321610,1.D.
169,c7a82981831435a101836441b668896ff7c0f48a,Q471430$28613F1B-16BA-4541-9B05-7A1B93473866,Synagoge Halderstraße is located between the main train station and the Königsplatz tram hub.,Synagoge Halderstraße,directions,Between the main train station and Königsplatz tram hub,https://en.wikivoyage.org/wiki/Augsburg?oldid=3782944,1.A.
170,f62b73ebb7353ca11b911876fe56d924cf40f244,Q28027862$ad26f42b-e5bc-4b25-bbc2-6f5fe86dda45,Sirdi was created in the 1880s.,Sirdi,created,1880s,https://www.rct.uk/collection/403798/sirdi,1.D.
171,1501467b94b4b06db2ef64b433b983fe6b081382,Q76230773$73A6F268-30EA-4B23-BF62-A248FADF7CD0,Annie Eva Hackett was born on 23/01/1885.,Annie Eva Hackett,date of birth,23/01/1885,https://www.thepeerage.com/p62247.htm#i622461,1.A.
172,94c1bf9171ec5b3e73cb2b59a0e92532c0af8f7d,q466504$080E3314-0A26-4BCF-89DF-93BB19FAE6D6,Bret Easton Ellis is the author of American Psycho.,American Psycho,author,Bret Easton Ellis,https://www.loc.gov/item/90010247/,1.B.
173,4299e3b37ae261aa44f6bc7393b81a8a8b1b0ec5,Q56822154$32EA743A-BDF8-4AAF-A6CD-86A52D16EC35,Supply Act (No. 2) 1965-66 is cited.,Supply Act (No. 2) 1965-66,citation,Supply Act (No. 2) 1965-66,https://www.legislation.gov.au/Details/C1965A00018,1.D.
174,eb7d126d7d986c7b17b145df2f77dc29ae0650c0,Q94975880$D27E2BA2-73F2-45F0-8A0D-979EA7BB59AF,Vladek Peltzman died on 01/01/1943.,Vladek Peltzman,date of death,01/01/1943,https://yvng.yadvashem.org/nameDetails.html?itemId=1011316,2.B.
175,0c41b538f0747668700f1d2d40ee288ce702040a,Q18452113$04D2FDDA-D4BF-4D3C-9EE1-8E2A92BEF156,The work Broken Pieces features the concept of Mind meld.,Mind meld,featured in work,Broken Pieces,https://memory-alpha.fandom.com/wiki/Broken_Pieces_(episode)?oldid=2478862#References,1.D.
176,9f857a66ce2b01653b1a3a0a29c422bda43054ab,Q56085697$883a40e7-4f6b-1105-cfc5-6a1599e324e2,H. J. Grabowski's hereditary title is count.,H. J. Grabowski,hereditary title,count,https://en.wikisource.org/wiki/Page:Bibliography_of_the_Sanskrit_Drama.djvu/74,1.D.
177,bb4f43816d7c8fb0ff0e5f22483b22bf86641949,Q6280561$6EDEC187-EB92-46C0-90CE-174E6EB51CF1,Joseph-Alexandre Baile was born on 19/04/1801.,Joseph-Alexandre Baile,date of birth,19/04/1801,http://www.biographi.ca/en/bio/baile_joseph_alexandre_11E.html,1.A.
178,d3439ee4758b096a394ccfd8408328f79de7c1ad,Q76137990$38EE89C3-63A2-40D6-8C10-A5CA0592FC1D,Mary Ellen Lowe was born on 02/12/1900.,Mary Ellen Lowe,date of birth,02/12/1900,https://www.thepeerage.com/p55759.htm#i557584,1.A.
179,cb666fd34cde8bfb026bf24aebb3ee7839f33616,Q7990248$2368AFCC-B2F6-4007-B925-A33F5E5DC53C,Wexford County Airport is located two miles north of the downtown area.,Wexford County Airport,directions,lies approximately two miles north of the downtown area.,https://en.wikivoyage.org/wiki/Cadillac?oldid=3760118,1.A.
180,1de6945ccbb2e56bcb1cf7ac265594d6214e2d73,Q3085611$F5D5CF5D-9244-4B32-8DD2-5E2A7AC50B77,François Poulin de Francheville was born on 07/10/1692.,François Poulin de Francheville,date of birth,07/10/1692,http://www.biographi.ca/en/bio/poulin_de_francheville_francois_2E.html,1.A.
181,c404b9f3d526b06a6f12523aa6dda39a34bf9074,Q7807780$B242C60A-C7DF-419F-96D6-E90C7E7A74F5,A computer voice is a character in Tin Man.,Tin Man,characters,computer voice,https://memory-alpha.fandom.com/wiki/Tin_Man_(episode)?oldid=2415831#Uncredited_co-stars,1.D.
182,ac79bb3101f2c3f16501f226be6ad94bca89d25e,Q54631274$386A6E82-E6C9-4574-B75E-206DE8A26ED7,The Make-A-Wish Foundation of Massachusetts and Rhode Island is located in the United States of America.,Make-A-Wish Foundation of Massachusetts and Rhode Island,land,United States of America,https://www.charitynavigator.org/ein/222867371,1.D.
183,0f4780080252b29a3b1069dbc18ea249ab9a5320,Q64564838$1FF304AF-D193-4D3B-9B59-4CB09468B2E8,Gups Ponmala is found in India.,Gups Ponmala,land,India,https://schools.org.in/malappuram/32051400301/,1.B.
184,0afaed136342dbc2c892082a0c855a04e33cfdff,q273159$6EFB9074-1D2D-43B6-84FD-789B8FA5697E,Henry Norris Russell was born on 25/10/1877.,Henry Norris Russell,date of birth,25/10/1877,https://snaccooperative.org/ark:/99166/w6qj7jnn,1.B.
185,f71a345dd7edfd0ed6248f469b96eba8ad75c4a3,Q95108501$DA939628-1DAC-446D-A132-39677B25C46E,Arie Noimark was born in Warsaw.,Arie Noimark,place of birth,Warsaw,https://yvng.yadvashem.org/nameDetails.html?itemId=1013531,1.A.
186,e0fbc5d5435008d74aaf217096a28a6e3ab39c56,Q411646$EFF237D3-E8C1-4591-B27C-F8B1236E6B51,The chemical formula for oxytetracycline is C22H24N2O9.,oxytetracycline,chemical formula,C₂₂H₂₄N₂O₉,https://go.drugbank.com/drugs/DB00595,1.B.
187,75a9481e9c3945b29262559512fbcf6777302cdd,Q14526650$0B940B34-9361-41B1-8468-705211A36096,She's Funny That Way is a comedy film.,She's Funny That Way,genre,comedy film,http://archive.ph/qyEUe,1.B.
188,6882c64e3bc8a997745b4993c4a608d739279641,Q4938358$7C3C540F-F86C-426B-947C-95F24885B029,Boileryard Clarke was born on 18/10/1868.,Boileryard Clarke,date of birth,18/10/1868,https://www.findagrave.com/memorial/12938570/william-jones-clarke,1.B.
189,3d52abad237d6e8fa4811ec1053ef3d82550d756,Q56192255$e8297df7-4f00-59cc-45c1-49bfadb5a6d9,Rosie Jones has a medical condition called cerebral palsy.,Rosie Jones,medical condition,cerebral palsy,https://www.bbc.co.uk/news/newsbeat-39588864,1.A.
190,1d7c2ce06a5ce4cec4bcf8a44b506b2783ce2099,Q2560760$FB6499D8-B909-405E-9660-513AF78BEFD6,Félix Édouard Guérin-Méneville died on 26/01/1874.,Félix Édouard Guérin-Méneville,date of death,26/01/1874,https://snaccooperative.org/ark:/99166/w6vn4784,1.B.
191,7e0005c9a6cb289806d176d681dca1ff0d25bdd0,Q58481780$027284EB-02AB-4F4E-8B9A-7E6FF2689A55,Zalim Jawani is in black and white.,Zalim Jawani,color,black and white,https://indiancine.ma/BCR,1.B.
192,1c5818be5b1817931f714d204b1dd74d8eb8e551,Q2037593$CAEBE5B4-94CF-4A35-9FC8-661134C2A654,"The Yuelu Academy is located on Changsha's west side, South Rd.",Yuelu Academy,directions,"Changsha's west side, South Rd",https://en.wikivoyage.org/wiki/Changsha?oldid=3811161,1.A.
